,year,country,word,frequency,count,freq_prop_headlines,word_len,freq_rank,hfreq_rank,theme
32271,2015,UK,saudi,29,8477,0.003421022,5,518,519,"race, ethnicity and identity"
32272,2016,UK,saudi,34,11237,0.003025719,5,518,519,"race, ethnicity and identity"
32273,2017,UK,saudi,52,12426,0.0041847740000000005,5,518,519,"race, ethnicity and identity"
32274,2018,UK,saudi,54,12793,0.004221058,5,518,519,"race, ethnicity and identity"
32275,2019,UK,saudi,47,15504,0.003031476,5,518,519,"race, ethnicity and identity"
32276,2020,UK,saudi,16,15622,0.001024197,5,518,519,"race, ethnicity and identity"
32277,2021,UK,saudi,8,10539,0.000759085,5,518,519,"race, ethnicity and identity"
32283,2010,UK,scientist,1,1504,0.000664894,9,519,520,empowerment
32284,2011,UK,scientist,3,2397,0.001251564,9,519,520,empowerment
32285,2012,UK,scientist,1,3971,0.00025182599999999997,9,519,520,empowerment
32286,2013,UK,scientist,12,5869,0.0020446410000000003,9,519,520,empowerment
32287,2014,UK,scientist,23,6977,0.0032965459999999996,9,519,520,empowerment
32288,2015,UK,scientist,22,8477,0.002595258,9,519,520,empowerment
32289,2016,UK,scientist,23,11237,0.00204681,9,519,520,empowerment
32290,2017,UK,scientist,20,12426,0.0016095279999999998,9,519,520,empowerment
32291,2018,UK,scientist,13,12793,0.0010161810000000001,9,519,520,empowerment
32292,2019,UK,scientist,22,15504,0.0014189889999999998,9,519,520,empowerment
32293,2020,UK,scientist,22,15622,0.00140827,9,519,520,empowerment
32294,2021,UK,scientist,8,10539,0.000759085,9,519,520,empowerment
32300,2010,UK,hair,11,1504,0.00731383,4,521,513,female stereotypes
32301,2011,UK,hair,3,2397,0.001251564,4,521,513,female stereotypes
32302,2012,UK,hair,35,3971,0.008813900999999999,4,521,513,female stereotypes
32303,2013,UK,hair,44,5869,0.007497018,4,521,513,female stereotypes
32304,2014,UK,hair,49,6977,0.007023076,4,521,513,female stereotypes
32305,2015,UK,hair,59,8477,0.0069600090000000005,4,521,513,female stereotypes
32306,2016,UK,hair,105,11237,0.009344131,4,521,513,female stereotypes
32307,2017,UK,hair,96,12426,0.0077257359999999995,4,521,513,female stereotypes
32308,2018,UK,hair,87,12793,0.006800594,4,521,513,female stereotypes
32309,2019,UK,hair,93,15504,0.005998452,4,521,513,female stereotypes
32310,2020,UK,hair,116,15622,0.007425426,4,521,513,female stereotypes
32311,2021,UK,hair,87,10539,0.008255053,4,521,513,female stereotypes
32317,2010,UK,queen,13,1504,0.008643617,5,522,522,empowerment
32318,2011,UK,queen,28,2397,0.011681268,5,522,522,empowerment
32319,2012,UK,queen,64,3971,0.016116847,5,522,522,empowerment
32320,2013,UK,queen,56,5869,0.00954166,5,522,522,empowerment
32321,2014,UK,queen,60,6977,0.008599685,5,522,522,empowerment
32322,2015,UK,queen,66,8477,0.007785773,5,522,522,empowerment
32323,2016,UK,queen,98,11237,0.008721189,5,522,522,empowerment
32324,2017,UK,queen,90,12426,0.007242878,5,522,522,empowerment
32325,2018,UK,queen,111,12793,0.00867662,5,522,522,empowerment
32326,2019,UK,queen,169,15504,0.010900413000000001,5,522,522,empowerment
32327,2020,UK,queen,164,15622,0.010498016,5,522,522,empowerment
32328,2021,UK,queen,102,10539,0.009678338,5,522,522,empowerment
32470,2010,UK,drama,2,1504,0.001329787,5,532,532,female stereotypes
32471,2011,UK,drama,5,2397,0.002085941,5,532,532,female stereotypes
32472,2012,UK,drama,7,3971,0.00176278,5,532,532,female stereotypes
32473,2013,UK,drama,4,5869,0.000681547,5,532,532,female stereotypes
32474,2014,UK,drama,10,6977,0.001433281,5,532,532,female stereotypes
32475,2015,UK,drama,12,8477,0.001415595,5,532,532,female stereotypes
32476,2016,UK,drama,20,11237,0.0017798339999999999,5,532,532,female stereotypes
32477,2017,UK,drama,16,12426,0.0012876230000000001,5,532,532,female stereotypes
32478,2018,UK,drama,23,12793,0.0017978579999999998,5,532,532,female stereotypes
32479,2019,UK,drama,20,15504,0.00128999,5,532,532,female stereotypes
32480,2020,UK,drama,34,15622,0.002176418,5,532,532,female stereotypes
32481,2021,UK,drama,15,10539,0.001423285,5,532,532,female stereotypes
32504,2010,UK,strangle,2,1504,0.001329787,8,534,534,crime and violence
32505,2011,UK,strangle,3,2397,0.001251564,8,534,534,crime and violence
32506,2012,UK,strangle,1,3971,0.00025182599999999997,8,534,534,crime and violence
32507,2013,UK,strangle,1,5869,0.000170387,8,534,534,crime and violence
32508,2014,UK,strangle,4,6977,0.000573312,8,534,534,crime and violence
32509,2015,UK,strangle,12,8477,0.001415595,8,534,534,crime and violence
32510,2016,UK,strangle,14,11237,0.0012458839999999998,8,534,534,crime and violence
32511,2017,UK,strangle,12,12426,0.0009657169999999999,8,534,534,crime and violence
32512,2018,UK,strangle,16,12793,0.001250684,8,534,534,crime and violence
32513,2019,UK,strangle,35,15504,0.0022574820000000003,8,534,534,crime and violence
32514,2020,UK,strangle,20,15622,0.001280246,8,534,534,crime and violence
32515,2021,UK,strangle,15,10539,0.001423285,8,534,534,crime and violence
32538,2010,UK,horror,5,1504,0.0033244679999999997,6,536,536,crime and violence
32539,2011,UK,horror,10,2397,0.004171882,6,536,536,crime and violence
32540,2012,UK,horror,16,3971,0.004029212,6,536,536,crime and violence
32541,2013,UK,horror,36,5869,0.006133924,6,536,536,crime and violence
32542,2014,UK,horror,32,6977,0.004586498,6,536,536,crime and violence
32543,2015,UK,horror,49,8477,0.005780347,6,536,536,crime and violence
32544,2016,UK,horror,81,11237,0.00720833,6,536,536,crime and violence
32545,2017,UK,horror,61,12426,0.0049090620000000005,6,536,536,crime and violence
32546,2018,UK,horror,63,12793,0.004924568,6,536,536,crime and violence
32547,2019,UK,horror,108,15504,0.006965944,6,536,536,crime and violence
32548,2020,UK,horror,104,15622,0.006657278000000001,6,536,536,crime and violence
32549,2021,UK,horror,37,10539,0.00351077,6,536,536,crime and violence
32555,2010,UK,bride,3,1504,0.001994681,5,537,537,female stereotypes
32556,2011,UK,bride,8,2397,0.003337505,5,537,537,female stereotypes
32557,2012,UK,bride,3,3971,0.000755477,5,537,537,female stereotypes
32558,2013,UK,bride,10,5869,0.0017038679999999999,5,537,537,female stereotypes
32559,2014,UK,bride,16,6977,0.002293249,5,537,537,female stereotypes
32560,2015,UK,bride,15,8477,0.001769494,5,537,537,female stereotypes
32561,2016,UK,bride,22,11237,0.001957818,5,537,537,female stereotypes
32562,2017,UK,bride,19,12426,0.0015290520000000001,5,537,537,female stereotypes
32563,2018,UK,bride,27,12793,0.002110529,5,537,537,female stereotypes
32564,2019,UK,bride,63,15504,0.004063467,5,537,537,female stereotypes
32565,2020,UK,bride,24,15622,0.001536295,5,537,537,female stereotypes
32566,2021,UK,bride,22,10539,0.002087485,5,537,537,female stereotypes
32640,2010,UK,boss,8,1504,0.0053191490000000004,4,542,542,empowerment
32641,2011,UK,boss,5,2397,0.002085941,4,542,542,empowerment
32642,2012,UK,boss,13,3971,0.003273735,4,542,542,empowerment
32643,2013,UK,boss,25,5869,0.004259669000000001,4,542,542,empowerment
32644,2014,UK,boss,21,6977,0.00300989,4,542,542,empowerment
32645,2015,UK,boss,45,8477,0.005308482,4,542,542,empowerment
32646,2016,UK,boss,48,11237,0.004271603,4,542,542,empowerment
32647,2017,UK,boss,35,12426,0.002816675,4,542,542,empowerment
32648,2018,UK,boss,48,12793,0.003752052,4,542,542,empowerment
32649,2019,UK,boss,50,15504,0.0032249740000000002,4,542,542,empowerment
32650,2020,UK,boss,59,15622,0.003776725,4,542,542,empowerment
32651,2021,UK,boss,56,10539,0.005313597,4,542,542,empowerment
32742,2010,UK,feminist,1,1504,0.000664894,8,550,550,empowerment
32743,2011,UK,feminist,2,2397,0.0008343760000000001,8,550,550,empowerment
32744,2012,UK,feminist,11,3971,0.002770083,8,550,550,empowerment
32745,2013,UK,feminist,15,5869,0.0025558020000000002,8,550,550,empowerment
32746,2014,UK,feminist,27,6977,0.003869858,8,550,550,empowerment
32747,2015,UK,feminist,41,8477,0.0048366170000000005,8,550,550,empowerment
32748,2016,UK,feminist,39,11237,0.003470677,8,550,550,empowerment
32749,2017,UK,feminist,40,12426,0.003219057,8,550,550,empowerment
32750,2018,UK,feminist,39,12793,0.003048542,8,550,550,empowerment
32751,2019,UK,feminist,24,15504,0.001547988,8,550,550,empowerment
32752,2020,UK,feminist,27,15622,0.0017283320000000002,8,550,550,empowerment
32753,2021,UK,feminist,7,10539,0.0006642,8,550,550,empowerment
32776,2010,UK,rapist,1,1504,0.000664894,6,552,552,crime and violence
32777,2011,UK,rapist,3,2397,0.001251564,6,552,552,crime and violence
32778,2012,UK,rapist,5,3971,0.0012591289999999999,6,552,552,crime and violence
32779,2013,UK,rapist,2,5869,0.000340774,6,552,552,crime and violence
32780,2014,UK,rapist,9,6977,0.001289953,6,552,552,crime and violence
32781,2015,UK,rapist,26,8477,0.0030671229999999997,6,552,552,crime and violence
32782,2016,UK,rapist,28,11237,0.0024917679999999997,6,552,552,crime and violence
32783,2017,UK,rapist,20,12426,0.0016095279999999998,6,552,552,crime and violence
32784,2018,UK,rapist,27,12793,0.002110529,6,552,552,crime and violence
32785,2019,UK,rapist,33,15504,0.002128483,6,552,552,crime and violence
32786,2020,UK,rapist,22,15622,0.00140827,6,552,552,crime and violence
32787,2021,UK,rapist,7,10539,0.0006642,6,552,552,crime and violence
32844,2010,UK,accuse,15,1504,0.009973404,6,557,557,crime and violence
32845,2011,UK,accuse,14,2397,0.005840634,6,557,557,crime and violence
32846,2012,UK,accuse,22,3971,0.005540166,6,557,557,crime and violence
32847,2013,UK,accuse,45,5869,0.007667405,6,557,557,crime and violence
32848,2014,UK,accuse,51,6977,0.007309731999999999,6,557,557,crime and violence
32849,2015,UK,accuse,65,8477,0.007667807,6,557,557,crime and violence
32850,2016,UK,accuse,112,11237,0.009967073,6,557,557,crime and violence
32851,2017,UK,accuse,144,12426,0.011588605,6,557,557,crime and violence
32852,2018,UK,accuse,182,12793,0.01422653,6,557,557,crime and violence
32853,2019,UK,accuse,169,15504,0.010900413000000001,6,557,557,crime and violence
32854,2020,UK,accuse,131,15622,0.00838561,6,557,557,crime and violence
32855,2021,UK,accuse,100,10539,0.009488566,6,557,557,crime and violence
32895,2010,UK,trial,5,1504,0.0033244679999999997,5,560,560,crime and violence
32896,2011,UK,trial,8,2397,0.003337505,5,560,560,crime and violence
32897,2012,UK,trial,9,3971,0.002266432,5,560,560,crime and violence
32898,2013,UK,trial,27,5869,0.004600443,5,560,560,crime and violence
32899,2014,UK,trial,25,6977,0.003583202,5,560,560,crime and violence
32900,2015,UK,trial,19,8477,0.002241359,5,560,560,crime and violence
32901,2016,UK,trial,30,11237,0.002669752,5,560,560,crime and violence
32902,2017,UK,trial,35,12426,0.002816675,5,560,560,crime and violence
32903,2018,UK,trial,27,12793,0.002110529,5,560,560,crime and violence
32904,2019,UK,trial,42,15504,0.002708978,5,560,560,crime and violence
32905,2020,UK,trial,51,15622,0.003264627,5,560,560,crime and violence
32906,2021,UK,trial,33,10539,0.0031312270000000003,5,560,560,crime and violence
32980,2010,UK,newborn,2,1504,0.001329787,7,566,566,female stereotypes
32981,2011,UK,newborn,1,2397,0.00041718800000000003,7,566,566,female stereotypes
32982,2012,UK,newborn,2,3971,0.000503651,7,566,566,female stereotypes
32983,2013,UK,newborn,7,5869,0.0011927069999999999,7,566,566,female stereotypes
32984,2014,UK,newborn,13,6977,0.001863265,7,566,566,female stereotypes
32985,2015,UK,newborn,16,8477,0.00188746,7,566,566,female stereotypes
32986,2016,UK,newborn,12,11237,0.001067901,7,566,566,female stereotypes
32987,2017,UK,newborn,23,12426,0.001850958,7,566,566,female stereotypes
32988,2018,UK,newborn,14,12793,0.001094348,7,566,566,female stereotypes
32989,2019,UK,newborn,26,15504,0.001676987,7,566,566,female stereotypes
32990,2020,UK,newborn,29,15622,0.001856356,7,566,566,female stereotypes
32991,2021,UK,newborn,13,10539,0.001233514,7,566,566,female stereotypes
33184,2010,UK,marry,8,1504,0.0053191490000000004,5,580,580,female stereotypes
33185,2011,UK,marry,28,2397,0.011681268,5,580,580,female stereotypes
33186,2012,UK,marry,20,3971,0.005036515,5,580,580,female stereotypes
33187,2013,UK,marry,40,5869,0.006815471,5,580,580,female stereotypes
33188,2014,UK,marry,38,6977,0.005446466999999999,5,580,580,female stereotypes
33189,2015,UK,marry,50,8477,0.0058983130000000005,5,580,580,female stereotypes
33190,2016,UK,marry,73,11237,0.006496396,5,580,580,female stereotypes
33191,2017,UK,marry,76,12426,0.006116208000000001,5,580,580,female stereotypes
33192,2018,UK,marry,65,12793,0.005080904,5,580,580,female stereotypes
33193,2019,UK,marry,103,15504,0.006643446999999999,5,580,580,female stereotypes
33194,2020,UK,marry,82,15622,0.005249008,5,580,580,female stereotypes
33195,2021,UK,marry,48,10539,0.004554512,5,580,580,female stereotypes
33320,2010,UK,pink,2,1504,0.001329787,4,589,589,female stereotypes
33321,2011,UK,pink,5,2397,0.002085941,4,589,589,female stereotypes
33322,2012,UK,pink,12,3971,0.003021909,4,589,589,female stereotypes
33323,2013,UK,pink,14,5869,0.002385415,4,589,589,female stereotypes
33324,2014,UK,pink,8,6977,0.001146625,4,589,589,female stereotypes
33325,2015,UK,pink,12,8477,0.001415595,4,589,589,female stereotypes
33326,2016,UK,pink,24,11237,0.002135801,4,589,589,female stereotypes
33327,2017,UK,pink,23,12426,0.001850958,4,589,589,female stereotypes
33328,2018,UK,pink,22,12793,0.00171969,4,589,589,female stereotypes
33329,2019,UK,pink,29,15504,0.001870485,4,589,589,female stereotypes
33330,2020,UK,pink,20,15622,0.001280246,4,589,589,female stereotypes
33331,2021,UK,pink,12,10539,0.001138628,4,589,589,female stereotypes
33371,2010,UK,success,1,1504,0.000664894,7,593,594,empowerment
33372,2011,UK,success,2,2397,0.0008343760000000001,7,593,594,empowerment
33373,2012,UK,success,11,3971,0.002770083,7,593,594,empowerment
33374,2013,UK,success,13,5869,0.002215028,7,593,594,empowerment
33375,2014,UK,success,12,6977,0.0017199370000000002,7,593,594,empowerment
33376,2015,UK,success,14,8477,0.001651528,7,593,594,empowerment
33377,2016,UK,success,15,11237,0.001334876,7,593,594,empowerment
33378,2017,UK,success,16,12426,0.0012876230000000001,7,593,594,empowerment
33379,2018,UK,success,16,12793,0.001250684,7,593,594,empowerment
33380,2019,UK,success,24,15504,0.001547988,7,593,594,empowerment
33381,2020,UK,success,13,15622,0.00083216,7,593,594,empowerment
33382,2021,UK,success,6,10539,0.000569314,7,593,594,empowerment
33388,2010,UK,child,24,1504,0.015957447,5,594,590,female stereotypes
33389,2011,UK,child,35,2397,0.014601585,5,594,590,female stereotypes
33390,2012,UK,child,71,3971,0.017879627,5,594,590,female stereotypes
33391,2013,UK,child,105,5869,0.017890612,5,594,590,female stereotypes
33392,2014,UK,child,138,6977,0.019779275,5,594,590,female stereotypes
33393,2015,UK,child,147,8477,0.01734104,5,594,590,female stereotypes
33394,2016,UK,child,205,11237,0.018243303,5,594,590,female stereotypes
33395,2017,UK,child,223,12426,0.017946242,5,594,590,female stereotypes
33396,2018,UK,child,236,12793,0.018447589,5,594,590,female stereotypes
33397,2019,UK,child,307,15504,0.019801342,5,594,590,female stereotypes
33398,2020,UK,child,273,15622,0.017475355,5,594,590,female stereotypes
33399,2021,UK,child,143,10539,0.01356865,5,594,590,female stereotypes
33405,2010,UK,baby,31,1504,0.020611702,4,595,595,female stereotypes
33406,2011,UK,baby,56,2397,0.023362537000000003,4,595,595,female stereotypes
33407,2012,UK,baby,100,3971,0.025182574,4,595,595,female stereotypes
33408,2013,UK,baby,145,5869,0.024706082999999997,4,595,595,female stereotypes
33409,2014,UK,baby,166,6977,0.023792461,4,595,595,female stereotypes
33410,2015,UK,baby,210,8477,0.024772915,4,595,595,female stereotypes
33411,2016,UK,baby,235,11237,0.020913055,4,595,595,female stereotypes
33412,2017,UK,baby,286,12426,0.023016256000000002,4,595,595,female stereotypes
33413,2018,UK,baby,339,12793,0.026498867000000002,4,595,595,female stereotypes
33414,2019,UK,baby,403,15504,0.025993292,4,595,595,female stereotypes
33415,2020,UK,baby,374,15622,0.023940597,4,595,595,female stereotypes
33416,2021,UK,baby,182,10539,0.017269191,4,595,595,female stereotypes
33456,2010,UK,force,10,1504,0.006648935999999999,5,599,599,crime and violence
33457,2011,UK,force,8,2397,0.003337505,5,599,599,crime and violence
33458,2012,UK,force,16,3971,0.004029212,5,599,599,crime and violence
33459,2013,UK,force,40,5869,0.006815471,5,599,599,crime and violence
33460,2014,UK,force,55,6977,0.007883044,5,599,599,crime and violence
33461,2015,UK,force,74,8477,0.008729503000000001,5,599,599,crime and violence
33462,2016,UK,force,90,11237,0.008009255,5,599,599,crime and violence
33463,2017,UK,force,103,12426,0.008289071,5,599,599,crime and violence
33464,2018,UK,force,83,12793,0.0064879230000000005,5,599,599,crime and violence
33465,2019,UK,force,133,15504,0.008578431,5,599,599,crime and violence
33466,2020,UK,force,119,15622,0.0076174630000000005,5,599,599,crime and violence
33467,2021,UK,force,57,10539,0.005408483,5,599,599,crime and violence
33490,2010,UK,fit,3,1504,0.001994681,3,601,601,female stereotypes
33491,2011,UK,fit,1,2397,0.00041718800000000003,3,601,601,female stereotypes
33492,2012,UK,fit,10,3971,0.0025182570000000003,3,601,601,female stereotypes
33493,2013,UK,fit,7,5869,0.0011927069999999999,3,601,601,female stereotypes
33494,2014,UK,fit,15,6977,0.002149921,3,601,601,female stereotypes
33495,2015,UK,fit,24,8477,0.00283119,3,601,601,female stereotypes
33496,2016,UK,fit,22,11237,0.001957818,3,601,601,female stereotypes
33497,2017,UK,fit,19,12426,0.0015290520000000001,3,601,601,female stereotypes
33498,2018,UK,fit,17,12793,0.0013288520000000002,3,601,601,female stereotypes
33499,2019,UK,fit,23,15504,0.0014834879999999998,3,601,601,female stereotypes
33500,2020,UK,fit,32,15622,0.002048393,3,601,601,female stereotypes
33501,2021,UK,fit,17,10539,0.001613056,3,601,601,female stereotypes
33524,2010,UK,fear,9,1504,0.0059840430000000005,4,603,603,female stereotypes
33525,2011,UK,fear,9,2397,0.003754693,4,603,603,female stereotypes
33526,2012,UK,fear,22,3971,0.005540166,4,603,603,female stereotypes
33527,2013,UK,fear,23,5869,0.003918896,4,603,603,female stereotypes
33528,2014,UK,fear,28,6977,0.004013186,4,603,603,female stereotypes
33529,2015,UK,fear,46,8477,0.005426448,4,603,603,female stereotypes
